"","County","Waterbody.Name","Station.Name","WBIC","Site.Seq.No","Swims.Station.Id","Fishkill.Inv.Seq.No","Investigation.Start.Date","Season","Season1","Year","Stream.Miles.or.Lake.Acres.Affected","Confidence.Of.Cause.Code","Cause.Category","Cause.Type","Mortality.Code","Detail.Cause.Type","Investigation.Start.Month","Cause.Category.4","Min.Kill.Size","Sunnies","Bluegill","Crappie","Bass","Bullhead","Suckerfish","Trout","Gizzard.Shad","Round.Goby","Cisco","Pike","Snail","Muskies","Walleye","Carp","Sheapshead","Perch","Catfish","Sculpin","Stickleback","Minnow","Bigmouth.Buffalo","Pumpkinseed","Drum","Darter","Dace","Chub","Crayfish","Redhorse","Frogs","Sunfish","Golden.Shiner","Blowfin","Dogfish","Sturgeon","X..Fish.Species.Confirmed","Panfish","Game.Fish"
"158","GREEN LAKE","PUCKAWAY LAKE","PUCKAWAY LAKE_GENERAL LAKE STATION",158700,122920,10002717,2772,"06-Jul-2012","Summer","Summer",2012,2500,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","SELECTIVE","DIRECT TEMPERATURE STRESS","Jul","SUMMERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"159","IOWA","LIVINGSTON BR","LIVINGSTON BRANCH S OF CTH X",932700,104457,104457,72,"05-Nov-2005","Winter","Winter",2005,3,"KNOWN","ANTHROPOGENIC","ENVIRONMENTAL CONDITION","TOTAL","ANTHROPOGENIC CONDITION","Nov","ANTHROPOGENIC CONDITION","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"160","IOWA","LUDDEN LAKE","LUDDEN LAKE_GENERAL LAKE STATION",930700,122680,10002733,3318,"17-Jun-2013","Summer","Summer",2013,45,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","SELECTIVE","OTHER INFECTIOUS AGENT","Jun","INFECTIOUS AGENT","UNKNOWN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN"
"161","IOWA","PECATONICA RIVER","PECATONICA RIVER",889100,104416,104416,35,"13-Oct-2004","Winter","Winter",2004,5.6,"KNOWN","ANTHROPOGENIC","TOXICITY","TOTAL","ANTHROPOGENIC CONDITION","Oct","ANTHROPOGENIC CONDITION","Large Number","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"162","IOWA","UNNAMED SINGLE-LINE STREAM T5N-R1E-S23","UNNAMED TRIB OF PECATONICA N OF FARM ON NORMS RD",5037944,104417,104417,36,"13-Oct-2004","Winter","Winter",2004,0.82,"KNOWN","ANTHROPOGENIC","TOXICITY","TOTAL","ANTHROPOGENIC CONDITION","Oct","ANTHROPOGENIC CONDITION","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"163","IRON","WILSON LAKE","WILSON LAKE_GENERAL LAKE STATION",2297000,121904,10002748,1736,"01-Jun-2010","Summer","Summer",2010,162,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","Fair Number","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2,"UNKNOWN","UNKNOWN"
"164","JACKSON","SOUTH FORK HALLS CREEK","SOUTH FORK HALLS CREEK",1713300,132300,10014000,3431,"23-Oct-2013","Winter","Winter",2013,3,"KNOWN","ANTHROPOGENIC","TOXICITY","SELECTIVE","ANTHROPOGENIC CONDITION","Oct","ANTHROPOGENIC CONDITION","Few","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0",6,"UNKNOWN","UNKNOWN"
"165","JEFFERSON","HOPE LAKE","HOPE LAKE_GENERAL LAKE STATION",809800,110648,10003049,2882,"10-Jul-2012","Summer","Summer",2012,5,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","SELECTIVE","COMPOUND ENVIRONMENTAL STRESS","Jul","SUMMERKILL","Few","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"166","JEFFERSON","LAKE KOSHKONONG","LAKE KOSHKONONG_GENERAL LAKE STATION",808700,128868,10005288,2866,"07-Jul-2012","Summer","Summer",2012,3000,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","SELECTIVE","DIRECT TEMPERATURE STRESS","Jul","SUMMERKILL","Fair Number","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2,"UNKNOWN","UNKNOWN"
"167","JEFFERSON","ROCK LAKE","ROCK LAKE_GENERAL LAKE STATION",830700,122954,10003036,6,"01-Jan-2004","Winter","Winter",2004,NA,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","SELECTIVE","COLUMNARIS","Jan","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"168","JEFFERSON","ROCK LAKE","ROCK LAKE_GENERAL LAKE STATION",830700,122954,10003036,421,"05-Jun-2007","Summer","Summer",2007,NA,"SUSPECTED","ANTHROPOGENIC","INFECTIOUS AGENTS","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","Large Number","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2,"UNKNOWN","UNKNOWN"
"169","JEFFERSON","ROME MILL POND","ROME MILLPOND_GENERAL LAKE STATION",824400,122961,10003055,2857,"10-Jul-2012","Summer","Summer",2012,10,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","SELECTIVE","DISSOLVED OXYGEN","Jul","SUMMERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"170","KENOSHA","MONTGOMERY LAKE","MONTGOMERY LAKE_GENERAL LAKE STATION",738200,122775,10003084,3631,"11-Apr-2014","Summer","Winter",2014,57,"KNOWN","NATURAL","ENVIRONMENTAL CONDITION","TOTAL","DISSOLVED OXYGEN","Apr","WINTERKILL","Fair Number","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3,"UNKNOWN","UNKNOWN"
"171","KEWAUNEE","EAST ALASKA LAKE","EAST ALASKA LAKE_GENERAL LAKE STATION",94200,109968,10003105,89,"12-Jun-2006","Summer","Summer",2006,53,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","SELECTIVE","UNKNOWN INFECTIOUS AGENT","Jun","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"172","KEWAUNEE","EAST ALASKA LAKE","EAST ALASKA LAKE_GENERAL LAKE STATION",94200,109968,10003105,215,"24-Apr-2007","Summer","Winter",2007,53,"UNKNOWN","UNKNOWN","INFECTIOUS AGENTS","SELECTIVE","UNKNOWN INFECTIOUS AGENT","Apr","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"173","KEWAUNEE","EAST TWIN RIVER","EAST TWIN RIVER",84000,104445,104445,96,"13-Jul-2006","Summer","Summer",2006,3,"SUSPECTED","ANTHROPOGENIC","TOXICITY","TOTAL","ANTHROPOGENIC CONDITION","Jul","ANTHROPOGENIC CONDITION","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"174","KEWAUNEE","KEWAUNEE RIVER","KEWAUNEE RIVER AT CLYDES HILL ROAD",90700,5181,313163,2639,"21-May-2012","Summer","Winter",2012,0.1,"UNKNOWN","UNKNOWN","UNKNOWN","SELECTIVE","UNKNOWN","May","WINTERKILL","Excludable","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0",3,"UNKNOWN","UNKNOWN"
"175","KEWAUNEE","KEWAUNEE RIVER","KEWAUNEE RIVER AT RENDEZVOUS ROAD",90700,29385046,10029953,1349,"13-Apr-2009","Summer","Winter",2009,10,"KNOWN","ANTHROPOGENIC","TOXICITY","TOTAL","ANTHROPOGENIC CONDITION","Apr","ANTHROPOGENIC CONDITION","Few","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",3,"UNKNOWN","UNKNOWN"
"176","KEWAUNEE","WEST ALASKA LAKE","WEST ALASKA LAKE_GENERAL LAKE STATION",94300,121796,10003115,1152,"17-Jun-2008","Summer","Summer",2008,20,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"177","LA CROSSE","BLACK RIVER CHANNEL","MISSISSIPPI RIVER, POOL 8",727300,22762289,10022866,832,"27-Nov-2007","Winter","Winter",2007,0.25,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","SELECTIVE","UNKNOWN INFECTIOUS AGENT","Nov","INFECTIOUS AGENT","Few","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3,"UNKNOWN","UNKNOWN"
"178","LA CROSSE","BLACK RIVER CHANNEL","MISSISSIPPI RIVER, POOL 8, BLACK R. CHANNEL",727300,104459,104459,84,"26-Mar-2002","Winter","Winter",2002,0.1,"KNOWN","NATURAL","ENVIRONMENTAL CONDITION","SELECTIVE","DIRECT TEMPERATURE STRESS","Mar","WINTERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"179","LA CROSSE","DUTCH CREEK","DUTCH CREEK",1654100,22753880,10022839,802,"22-Sep-2007","Summer","Summer",2007,9.4,"SUSPECTED","ANTHROPOGENIC","ENVIRONMENTAL CONDITION","SELECTIVE","ANTHROPOGENIC CONDITION","Sep","ANTHROPOGENIC CONDITION","Fair Number","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2,"UNKNOWN","UNKNOWN"
"180","LA CROSSE","LAKE ONALASKA","MISSISSIPPI RIVER",728100,104461,104461,86,"27-Sep-2005","Summer","Summer",2005,0.5,"SUSPECTED","ANTHROPOGENIC","ENVIRONMENTAL CONDITION","SELECTIVE","ANTHROPOGENIC CONDITION","Sep","ANTHROPOGENIC CONDITION","Excludable","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN"
"181","LA CROSSE","LAKE ONALASKA","MISSISSIPPI RIVER, POOL 7",728100,104408,104408,565,"12-Jun-2007","Summer","Summer",2007,0.1,"UNKNOWN","UNKNOWN","INFECTIOUS AGENTS","SELECTIVE","VHS","Jun","INFECTIOUS AGENT","Excludable","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN"
"182","LA CROSSE","MISSISSIPPI RIVER","MISSISSIPPI",721000,104401,104401,34,"22-Jul-2004","Summer","Summer",2004,40,"KNOWN","NATURAL","INFECTIOUS AGENTS","SELECTIVE","COLUMNARIS","Jul","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"183","LA CROSSE","MISSISSIPPI RIVER","MISSISSIPPI RIVER, POOL 7",721000,104434,104434,766,"09-Jul-2007","Summer","Summer",2007,0.01,"UNKNOWN","UNKNOWN","UNKNOWN","SELECTIVE","UNKNOWN","Jul","SUMMERKILL","UNKNOWN","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0",5,"UNKNOWN","UNKNOWN"
"184","LA CROSSE","MISSISSIPPI RIVER","MISSISSIPPI RIVER, POOL 8",721000,104458,104458,83,"29-Mar-2006","Winter","Winter",2006,20,"KNOWN","NATURAL","ENVIRONMENTAL CONDITION","SELECTIVE","DIRECT TEMPERATURE STRESS","Mar","WINTERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"185","LA CROSSE","MISSISSIPPI RIVER","MISSISSIPPI RIVER, POOL 8",721000,104465,104465,109,"10-May-2007","Summer","Winter",2007,0.1,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","SELECTIVE","UNKNOWN INFECTIOUS AGENT","May","INFECTIOUS AGENT","Excludable","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN"
"186","LA CROSSE","NESHONOC LAKE","NESHONOC LAKE_GENERAL LAKE STATION",1653500,122811,10003118,5,"05-Oct-2005","Winter","Winter",2005,742,"UNKNOWN","UNKNOWN","ENVIRONMENTAL CONDITION","SELECTIVE","UNKNOWN","Oct","WINTERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"187","LA CROSSE","NO OFFICIAL WATERBODY NAME","ACE OF LA CROSSE",99999,104448,104448,775,"03-Aug-2007","Summer","Summer",2007,0,"UNKNOWN","UNKNOWN","UNKNOWN","SELECTIVE","VHS","Aug","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"188","LA CROSSE","UNNAMED UNSPECIFIED OPEN WATER T16N-R7W-S33","WETLAND OFF MYRICK PARK DRIVE",5561990,64109439,10037727,2752,"03-Jul-2012","Summer","Summer",2012,NA,"KNOWN","NATURAL","UNKNOWN ENVIRONMENTAL CONDITION","TOTAL","DISSOLVED OXYGEN","Jul","SUMMERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"189","LA CROSSE","WIGWAM SLOUGH","MISSISSIPPI RIVER",726550,104460,104460,85,"09-Apr-2003","Summer","Winter",2003,0.2,"KNOWN","NATURAL","ENVIRONMENTAL CONDITION","SELECTIVE","OTHER INFECTIOUS AGENT","Apr","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"190","LAFAYETTE","HIDDEN VALLEY LAKE 1","UN LAKE (HIDDEN VALLEY)",903450,104452,104452,42,"04-Apr-2005","Summer","Winter",2005,3,"SUSPECTED","ANTHROPOGENIC","TOXICITY","SELECTIVE","ANTHROPOGENIC CONDITION","Apr","ANTHROPOGENIC CONDITION","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"191","LAFAYETTE","MADDEN BR","MADDEN BRANCH",939100,104451,104451,41,"04-Feb-2005","Winter","Winter",2005,3,"KNOWN","ANTHROPOGENIC","TOXICITY","TOTAL","ANTHROPOGENIC CONDITION","Feb","ANTHROPOGENIC CONDITION","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"192","LAFAYETTE","OTTER CREEK","OTTER CREEK",923300,104450,104450,30,"23-Jul-2004","Summer","Summer",2004,10,"KNOWN","ANTHROPOGENIC","TOXICITY","TOTAL","ANTHROPOGENIC CONDITION","Jul","ANTHROPOGENIC CONDITION","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
"193","LAFAYETTE","PECATONICA RIVER","PECATONICA RIVER",889100,104413,104413,29,"23-Jul-2004","Summer","Summer",2004,29,"KNOWN","ANTHROPOGENIC","TOXICITY","SELECTIVE","ANTHROPOGENIC CONDITION","Jul","ANTHROPOGENIC CONDITION","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN"
